date,ticker,sector,fill_source,has_prod_signal,prod_score,prod_vrp_ratio,prod_term_slope,prod_rv_accel,prod_regime,signal_score,recommendation,regime,vrp,vrp_ratio,term_slope,rv_accel,iv_pct,iv_rank,skew,iv_current,n_otm_puts,term_points,chain_full,expiration,dte,strike,settle_date,settle_close,credit_gross,credit_net,payoff,pnl_gross,pnl_net,ret_gross_pct,win
2025-04-17,JPM,Financials,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-17.64,0.637,0.983,1.397,70.5,33.1,0,30.97,0,2,False,2025-05-24,37,214.53,2025-05-23,260.71,2.4714,2.3972,0.0,2.4714,2.3842,1.152,1
2025-04-17,JPM,Financials,real_atm,False,,,,,,21,NO EDGE,NORMAL,-17.64,0.637,0.983,1.397,70.5,33.1,0,30.97,0,2,False,2025-05-24,37,230.0,2025-05-23,260.71,7.8,7.65,0.0,7.8,7.637,3.3913,1
2025-04-17,KO,Consumer,modeled_20d,False,,,,,,23,NO EDGE,NORMAL,-1.12,0.953,1.046,1.395,86.4,48.4,0,22.53,0,2,False,2025-05-24,37,68.9,2025-05-23,71.77,0.5416,0.5253,0.0,0.5416,0.5123,0.786,1
2025-04-17,KO,Consumer,real_atm,False,,,,,,23,NO EDGE,NORMAL,-1.12,0.953,1.046,1.395,86.4,48.4,0,22.53,0,2,False,2025-05-24,37,73.0,2025-05-23,71.77,1.89,1.85,1.23,0.66,0.607,0.9041,1
2025-04-17,MCD,Consumer,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-3.46,0.88,1.01,1.222,79.5,44.6,0,25.48,0,2,False,2025-05-24,37,291.71,2025-05-23,314.57,2.6576,2.5779,0.0,2.6576,2.5649,0.911,1
2025-04-17,MCD,Consumer,real_atm,False,,,,,,22,NO EDGE,NORMAL,-3.46,0.88,1.01,1.222,79.5,44.6,0,25.48,0,2,False,2025-05-24,37,310.0,2025-05-23,314.57,8.85,8.5,0.0,8.85,8.487,2.8548,1
2025-04-17,META,Tech,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-11.93,0.817,1.043,1.387,81.8,64.0,0,53.13,0,2,False,2025-05-24,37,441.2,2025-05-23,627.06,9.8153,9.5208,0.0,9.8153,9.5078,2.2247,1
2025-04-17,META,Tech,real_atm,False,,,,,,22,NO EDGE,NORMAL,-11.93,0.817,1.043,1.387,81.8,64.0,0,53.13,0,2,False,2025-05-24,37,500.0,2025-05-23,627.06,30.475,30.2,0.0,30.475,30.187,6.095,1
2025-04-17,MSFT,Tech,modeled_20d,False,,,,,,22,NO EDGE,CAUTION,-4.82,0.877,1.055,1.55,84.1,49.2,0,34.34,0,2,False,2025-05-24,37,337.46,2025-05-23,450.18,4.4019,4.2698,0.0,4.4019,4.2568,1.3044,1
2025-04-17,MSFT,Tech,real_atm,False,,,,,,22,NO EDGE,CAUTION,-4.82,0.877,1.055,1.55,84.1,49.2,0,34.34,0,2,False,2025-05-24,37,370.0,2025-05-23,450.18,16.15,15.95,0.0,16.15,15.937,4.3649,1
2025-04-17,NFLX,Consumer,modeled_20d,False,,,,,,20,NO EDGE,CAUTION,2.33,1.048,1.056,1.34,77.3,57.7,0,50.61,0,2,False,2025-05-24,37,860.73,2025-05-23,1185.39,18.0269,17.4861,0.0,18.0269,17.4731,2.0944,1
2025-04-17,NFLX,Consumer,real_atm,False,,,,,,20,NO EDGE,CAUTION,2.33,1.048,1.056,1.34,77.3,57.7,0,50.61,0,2,False,2025-05-24,37,975.0,2025-05-23,1185.39,57.55,56.0,0.0,57.55,55.987,5.9026,1
2025-04-17,NKE,Consumer,modeled_20d,False,,,,,,5,NO EDGE,NORMAL,-24.79,0.64,1.019,1.221,33.3,50.3,0,44.14,0,2,False,2025-05-24,37,49.13,2025-05-23,58.94,0.8692,0.8432,0.0,0.8692,0.8302,1.7693,1
2025-04-17,NKE,Consumer,real_atm,False,,,,,,5,NO EDGE,NORMAL,-24.79,0.64,1.019,1.221,33.3,50.3,0,44.14,0,2,False,2025-05-24,37,55.0,2025-05-23,58.94,2.51,2.36,0.0,2.51,2.347,4.5636,1
2025-04-17,NVDA,Tech,modeled_20d,False,,,,,,10,NO EDGE,NORMAL,-24.0,0.695,1.011,1.465,45.5,44.2,0,54.67,0,2,False,2025-05-24,37,89.0,2025-05-23,131.29,2.0524,1.9908,0.0,2.0524,1.9778,2.306,1
2025-04-17,NVDA,Tech,real_atm,False,,,,,,10,NO EDGE,NORMAL,-24.0,0.695,1.011,1.465,45.5,44.2,0,54.67,0,2,False,2025-05-24,37,101.0,2025-05-23,131.29,6.5,6.35,0.0,6.5,6.337,6.4356,1
2025-04-17,PLTR,Tech,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-5.94,0.937,1.039,1.342,81.8,68.8,0,88.33,0,2,False,2025-05-24,37,77.0,2025-05-23,123.31,3.2943,3.1954,0.0,3.2943,3.1824,4.2783,1
2025-04-17,PLTR,Tech,real_atm,False,,,,,,22,NO EDGE,NORMAL,-5.94,0.937,1.039,1.342,81.8,68.8,0,88.33,0,2,False,2025-05-24,37,94.0,2025-05-23,123.31,10.5,9.85,0.0,10.5,9.837,11.1702,1
2025-04-17,QQQ,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,-18.68,0.622,1.004,1.534,84.4,47.2,0,30.7,0,2,False,2025-05-24,37,410.99,2025-05-23,509.24,4.6846,4.5441,0.0,4.6846,4.5311,1.1398,1
2025-04-17,QQQ,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,-18.68,0.622,1.004,1.534,84.4,47.2,0,30.7,0,2,False,2025-05-24,37,444.0,2025-05-23,509.24,15.705,15.58,0.0,15.705,15.567,3.5372,1
2025-04-17,SBUX,Consumer,modeled_20d,False,,,,,,23,NO EDGE,CAUTION,-7.57,0.871,1.071,1.304,87.2,61.6,0,50.99,0,2,False,2025-05-24,37,70.1,2025-05-23,82.71,1.4818,1.4373,0.0,1.4818,1.4243,2.1138,1
2025-04-17,SBUX,Consumer,real_atm,False,,,,,,23,NO EDGE,CAUTION,-7.57,0.871,1.071,1.304,87.2,61.6,0,50.99,0,2,False,2025-05-24,37,81.0,2025-05-23,82.71,4.475,4.4,0.0,4.475,4.387,5.5247,1
2025-04-17,SPY,Index,modeled_20d,False,,,,,,25,NO EDGE,NORMAL,-17.33,0.602,1.008,1.572,87.0,47.0,0,26.25,0,2,False,2025-05-24,37,492.37,2025-05-23,579.11,4.6496,4.5102,0.0,4.6496,4.4972,0.9443,1
2025-04-17,SPY,Index,real_atm,False,,,,,,25,NO EDGE,NORMAL,-17.33,0.602,1.008,1.572,87.0,47.0,0,26.25,0,2,False,2025-05-24,37,526.0,2025-05-23,579.11,15.4,15.33,0.0,15.4,15.317,2.9278,1
2025-04-17,TLT,Fixed Income,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,0.75,1.044,1.005,1.469,80.0,43.2,0,17.66,0,2,False,2025-05-24,37,83.62,2025-05-23,84.55,0.4906,0.4759,0.0,0.4906,0.4629,0.5867,1
2025-04-17,TLT,Fixed Income,real_atm,False,,,,,,22,NO EDGE,NORMAL,0.75,1.044,1.005,1.469,80.0,43.2,0,17.66,0,2,False,2025-05-24,37,87.5,2025-05-23,84.55,1.95,1.93,2.95,-1.0,-1.033,-1.1429,0
2025-04-17,TSLA,Consumer,modeled_20d,False,,,,,,13,NO EDGE,NORMAL,-37.86,0.655,1.023,1.225,56.8,41.3,0,71.8,0,2,False,2025-05-24,37,204.4,2025-05-23,339.34,6.6628,6.4629,0.0,6.6628,6.4499,3.2597,1
2025-04-17,TSLA,Consumer,real_atm,False,,,,,,13,NO EDGE,NORMAL,-37.86,0.655,1.023,1.225,56.8,41.3,0,71.8,0,2,False,2025-05-24,37,240.0,2025-05-23,339.34,20.175,20.05,0.0,20.175,20.037,8.4062,1
2025-04-17,UBER,Tech,modeled_20d,False,,,,,,22,NO EDGE,NORMAL,-2.88,0.946,1.019,1.401,82.1,50.3,0,50.95,0,2,False,2025-05-24,37,66.51,2025-05-23,87.75,1.4052,1.363,0.0,1.4052,1.35,2.1127,1
2025-04-17,UBER,Tech,real_atm,False,,,,,,22,NO EDGE,NORMAL,-2.88,0.946,1.019,1.401,82.1,50.3,0,50.95,0,2,False,2025-05-24,37,75.0,2025-05-23,87.75,4.55,4.3,0.0,4.55,4.287,6.0667,1
2025-04-17,WMT,Consumer,modeled_20d,False,,,,,,27,NO EDGE,NORMAL,-7.57,0.827,0.985,1.398,88.6,55.4,0,36.26,0,2,False,2025-05-24,37,85.15,2025-05-23,96.34,1.1852,1.1497,0.0,1.1852,1.1367,1.3919,1
2025-04-17,WMT,Consumer,real_atm,False,,,,,,27,NO EDGE,NORMAL,-7.57,0.827,0.985,1.398,88.6,55.4,0,36.26,0,2,False,2025-05-24,37,93.0,2025-05-23,96.34,3.925,3.85,0.0,3.925,3.837,4.2204,1
2025-04-17,XLE,Sector ETF,modeled_20d,False,,,,,,26,NO EDGE,NORMAL,-15.35,0.7,1.0,1.495,88.9,46.0,0,35.74,0,0,False,2025-05-24,37,74.54,2025-05-23,81.99,1.0208,0.9901,0.0,1.0208,0.9771,1.3694,1
2025-04-17,XLE,Sector ETF,real_atm,False,,,,,,26,NO EDGE,NORMAL,-15.35,0.7,1.0,1.495,88.9,46.0,0,35.74,0,0,False,2025-05-24,37,81.0,2025-05-23,81.99,3.07,1.34,0.0,3.07,1.327,3.7901,1
2025-04-17,XLF,Sector ETF,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-12.92,0.666,0.999,1.527,75.6,39.1,0,25.78,0,2,False,2025-05-24,37,43.68,2025-05-23,50.05,0.4031,0.391,0.0,0.4031,0.378,0.9227,1
2025-04-17,XLF,Sector ETF,real_atm,False,,,,,,21,NO EDGE,NORMAL,-12.92,0.666,0.999,1.527,75.6,39.1,0,25.78,0,2,False,2025-05-24,37,46.5,2025-05-23,50.05,1.385,1.18,0.0,1.385,1.167,2.9785,1
2025-04-17,XOM,Energy,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-8.36,0.798,1.034,1.479,79.5,46.0,0,33.04,0,2,False,2025-05-24,37,98.4,2025-05-23,103.03,1.2244,1.1876,0.0,1.2244,1.1746,1.2443,1
2025-04-17,XOM,Energy,real_atm,False,,,,,,21,NO EDGE,NORMAL,-8.36,0.798,1.034,1.479,79.5,46.0,0,33.04,0,2,False,2025-05-24,37,107.0,2025-05-23,103.03,4.575,4.4,3.97,0.605,0.417,0.5654,1
2025-04-21,AAPL,Tech,modeled_20d,False,,,,,,22,NO EDGE,CAUTION,-23.2,0.653,1.057,1.379,84.8,51.0,0,43.67,0,2,False,2025-05-24,33,174.45,2025-05-23,195.27,2.8603,2.7745,0.0,2.8603,2.7615,1.6396,1
2025-04-21,AAPL,Tech,real_atm,False,,,,,,22,NO EDGE,CAUTION,-23.2,0.653,1.057,1.379,84.8,51.0,0,43.67,0,2,False,2025-05-24,33,195.0,2025-05-23,195.27,10.65,10.55,0.0,10.65,10.537,5.4615,1
2025-04-21,AMZN,Consumer,modeled_20d,False,,,,,,23,NO EDGE,CAUTION,-5.84,0.896,1.071,1.321,88.9,65.5,0,50.33,0,2,False,2025-05-24,33,149.01,2025-05-23,200.99,2.9051,2.818,0.0,2.9051,2.805,1.9496,1
2025-04-21,AMZN,Consumer,real_atm,False,,,,,,23,NO EDGE,CAUTION,-5.84,0.896,1.071,1.321,88.9,65.5,0,50.33,0,2,False,2025-05-24,33,165.0,2025-05-23,200.99,8.35,8.25,0.0,8.35,8.237,5.0606,1
2025-04-21,CAT,Industrials,modeled_20d,False,,,,,,22,NO EDGE,CAUTION,-4.07,0.916,1.087,1.279,87.5,53.0,0,44.19,0,2,False,2025-05-24,33,254.6,2025-05-23,340.36,4.2332,4.1062,0.0,4.2332,4.0932,1.6627,1
2025-04-21,CAT,Industrials,real_atm,False,,,,,,22,NO EDGE,CAUTION,-4.07,0.916,1.087,1.279,87.5,53.0,0,44.19,0,2,False,2025-05-24,33,280.0,2025-05-23,340.36,11.825,11.35,0.0,11.825,11.337,4.2232,1
2025-04-21,EEM,Index,modeled_20d,False,,,,,,19,NO EDGE,NORMAL,-9.6,0.717,1.02,1.359,73.3,29.3,0,24.27,0,2,False,2025-05-24,33,39.52,2025-05-23,46.23,0.3213,0.3116,0.0,0.3213,0.2986,0.8129,1
2025-04-21,EEM,Index,real_atm,False,,,,,,19,NO EDGE,NORMAL,-9.6,0.717,1.02,1.359,73.3,29.3,0,24.27,0,2,False,2025-05-24,33,42.0,2025-05-23,46.23,1.17,1.08,0.0,1.17,1.067,2.7857,1
2025-04-21,GLD,Commodities,modeled_20d,False,,,,,,28,NO EDGE,CAUTION,3.48,1.155,1.055,1.363,100.0,100,0,25.91,0,2,False,2025-05-24,33,296.46,2025-05-23,309.75,2.6024,2.5243,0.0,2.6024,2.5113,0.8778,1
2025-04-21,GLD,Commodities,real_atm,False,,,,,,28,NO EDGE,CAUTION,3.48,1.155,1.055,1.363,100.0,100,0,25.91,0,2,False,2025-05-24,33,316.0,2025-05-23,309.75,9.375,9.3,6.25,3.125,3.037,0.9889,1
2025-04-21,GOOG,Tech,modeled_20d,False,,,,,,24,NO EDGE,CAUTION,-0.78,0.983,1.065,1.302,91.1,63.3,0,45.27,0,2,False,2025-05-24,33,134.88,2025-05-23,169.59,2.3094,2.2401,0.0,2.3094,2.2271,1.7122,1
2025-04-21,GOOG,Tech,real_atm,False,,,,,,24,NO EDGE,CAUTION,-0.78,0.983,1.065,1.302,91.1,63.3,0,45.27,0,2,False,2025-05-24,33,150.0,2025-05-23,169.59,7.75,7.65,0.0,7.75,7.637,5.1667,1
2025-04-21,GS,Financials,modeled_20d,False,,,,,,23,NO EDGE,NORMAL,-17.48,0.707,1.038,1.146,84.4,47.2,0,42.14,0,2,False,2025-05-24,33,454.28,2025-05-23,598.54,7.1329,6.9189,0.0,7.1329,6.9059,1.5701,1
2025-04-21,GS,Financials,real_atm,False,,,,,,23,NO EDGE,NORMAL,-17.48,0.707,1.038,1.146,84.4,47.2,0,42.14,0,2,False,2025-05-24,33,500.0,2025-05-23,598.54,23.575,22.5,0.0,23.575,22.487,4.715,1
2025-04-21,HD,Consumer,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,1.03,1.03,1.038,1.278,87.5,51.3,0,35.48,0,2,False,2025-05-24,33,313.14,2025-05-23,356.13,3.9982,3.8782,0.0,3.9982,3.8652,1.2768,1
2025-04-21,HD,Consumer,real_atm,False,,,,,,24,NO EDGE,NORMAL,1.03,1.03,1.038,1.278,87.5,51.3,0,35.48,0,2,False,2025-05-24,33,345.0,2025-05-23,356.13,13.5,13.1,0.0,13.5,13.087,3.913,1
2025-04-21,HOOD,Financials,modeled_20d,False,,,,,,28,NO EDGE,NORMAL,-36.71,0.705,1.05,1.038,80.0,56.7,0,87.89,0,2,False,2025-05-24,33,33.04,2025-05-23,63.17,1.3065,1.2673,0.0,1.3065,1.2543,3.9544,1
2025-04-21,HOOD,Financials,real_atm,False,,,,,,28,NO EDGE,NORMAL,-36.71,0.705,1.05,1.038,80.0,56.7,0,87.89,0,2,False,2025-05-24,33,40.0,2025-05-23,63.17,4.15,4.05,0.0,4.15,4.037,10.375,1
2025-04-21,IWM,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,-7.61,0.816,1.038,1.291,88.9,53.3,0,33.78,0,2,False,2025-05-24,33,168.64,2025-05-23,202.56,2.0311,1.9701,0.0,2.0311,1.9571,1.2044,1
2025-04-21,IWM,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,-7.61,0.816,1.038,1.291,88.9,53.3,0,33.78,0,2,False,2025-05-24,33,183.0,2025-05-23,202.56,7.275,7.23,0.0,7.275,7.217,3.9754,1
2025-04-21,JNJ,Healthcare,modeled_20d,False,,,,,,38,NO EDGE,NORMAL,-10.5,0.673,1.022,0.7,82.5,31.0,0,21.57,0,2,False,2025-05-24,33,145.63,2025-05-23,149.59,1.0276,0.9968,0.0,1.0276,0.9838,0.7057,1
2025-04-21,JNJ,Healthcare,real_atm,False,,,,,,38,NO EDGE,NORMAL,-10.5,0.673,1.022,0.7,82.5,31.0,0,21.57,0,2,False,2025-05-24,33,155.0,2025-05-23,149.59,3.3,2.7,5.4147,-2.1147,-2.7277,-1.3643,0
2025-04-21,JPM,Financials,modeled_20d,False,,,,,,29,NO EDGE,NORMAL,-13.9,0.713,1.037,1.029,80.0,42.3,0,34.61,0,2,False,2025-05-24,33,210.93,2025-05-23,260.71,2.6147,2.5363,0.0,2.6147,2.5233,1.2396,1
2025-04-21,JPM,Financials,real_atm,False,,,,,,29,NO EDGE,NORMAL,-13.9,0.713,1.037,1.029,80.0,42.3,0,34.61,0,2,False,2025-05-24,33,230.0,2025-05-23,260.71,9.475,9.3,0.0,9.475,9.287,4.1196,1
2025-04-21,KO,Consumer,modeled_20d,False,,,,,,36,NO EDGE,CAUTION,1.32,1.056,1.071,0.927,88.9,60.1,0,24.7,0,2,False,2025-05-24,33,68.55,2025-05-23,71.77,0.5686,0.5515,0.0,0.5686,0.5385,0.8294,1
2025-04-21,KO,Consumer,real_atm,False,,,,,,36,NO EDGE,CAUTION,1.32,1.056,1.071,0.927,88.9,60.1,0,24.7,0,2,False,2025-05-24,33,73.0,2025-05-23,71.77,2.25,2.11,1.23,1.02,0.867,1.3973,1
2025-04-21,MCD,Consumer,modeled_20d,False,,,,,,38,NO EDGE,NORMAL,-0.78,0.971,1.027,0.633,84.4,48.3,0,26.33,0,2,False,2025-05-24,33,289.73,2025-05-23,314.57,2.593,2.5152,0.0,2.593,2.5022,0.895,1
2025-04-21,MCD,Consumer,real_atm,False,,,,,,38,NO EDGE,NORMAL,-0.78,0.971,1.027,0.633,84.4,48.3,0,26.33,0,2,False,2025-05-24,33,310.0,2025-05-23,314.57,9.775,9.3,0.0,9.775,9.287,3.1532,1
2025-04-21,META,Tech,modeled_20d,False,,,,,,23,NO EDGE,CAUTION,-8.84,0.865,1.077,1.346,88.9,72.2,0,56.66,0,2,False,2025-05-24,33,426.06,2025-05-23,627.06,9.6126,9.3242,0.0,9.6126,9.3112,2.2562,1
2025-04-21,META,Tech,real_atm,False,,,,,,23,NO EDGE,CAUTION,-8.84,0.865,1.077,1.346,88.9,72.2,0,56.66,0,2,False,2025-05-24,33,485.0,2025-05-23,627.06,31.25,31.0,0.0,31.25,30.987,6.4433,1
2025-04-21,MSFT,Tech,modeled_20d,False,,,,,,24,NO EDGE,CAUTION,-2.25,0.943,1.062,1.49,91.1,59.0,0,37.35,0,2,False,2025-05-24,33,328.8,2025-05-23,450.18,4.4645,4.3305,0.0,4.4645,4.3175,1.3578,1
2025-04-21,MSFT,Tech,real_atm,False,,,,,,24,NO EDGE,CAUTION,-2.25,0.943,1.062,1.49,91.1,59.0,0,37.35,0,2,False,2025-05-24,33,360.0,2025-05-23,450.18,15.875,13.95,0.0,15.875,13.937,4.4097,1
2025-04-21,NFLX,Consumer,modeled_20d,False,,,,,,18,NO EDGE,NORMAL,-6.1,0.873,1.05,1.027,48.9,38.6,0,41.96,0,2,False,2025-05-24,33,895.49,2025-05-23,1185.39,13.9885,13.5688,0.0,13.9885,13.5558,1.5621,1
2025-04-21,NFLX,Consumer,real_atm,False,,,,,,18,NO EDGE,NORMAL,-6.1,0.873,1.05,1.027,48.9,38.6,0,41.96,0,2,False,2025-05-24,33,990.0,2025-05-23,1185.39,47.725,46.35,0.0,47.725,46.337,4.8207,1
2025-04-21,NKE,Consumer,modeled_20d,False,,,,,,18,NO EDGE,NORMAL,-19.84,0.712,1.024,1.202,70.0,63.2,0,48.97,0,2,False,2025-05-24,33,49.22,2025-05-23,58.94,0.9284,0.9005,0.0,0.9284,0.8875,1.8862,1
2025-04-21,NKE,Consumer,real_atm,False,,,,,,18,NO EDGE,NORMAL,-19.84,0.712,1.024,1.202,70.0,63.2,0,48.97,0,2,False,2025-05-24,33,56.0,2025-05-23,58.94,3.215,2.78,0.0,3.215,2.767,5.7411,1
2025-04-21,NVDA,Tech,modeled_20d,False,,,,,,27,NO EDGE,NORMAL,-18.98,0.761,0.936,1.393,75.6,60.3,0,60.38,0,2,False,2025-05-24,33,84.56,2025-05-23,131.29,2.065,2.003,0.0,2.065,1.99,2.442,1
2025-04-21,NVDA,Tech,real_atm,False,,,,,,27,NO EDGE,NORMAL,-18.98,0.761,0.936,1.393,75.6,60.3,0,60.38,0,2,False,2025-05-24,33,97.0,2025-05-23,131.29,7.675,6.35,0.0,7.675,6.337,7.9124,1
2025-04-21,PLTR,Tech,modeled_20d,False,,,,,,26,NO EDGE,CAUTION,0.16,1.002,1.075,1.136,93.3,80.8,0,93.87,0,2,False,2025-05-24,33,74.51,2025-05-23,123.31,3.213,3.1166,0.0,3.213,3.1036,4.3121,1
2025-04-21,PLTR,Tech,real_atm,False,,,,,,26,NO EDGE,CAUTION,0.16,1.002,1.075,1.136,93.3,80.8,0,93.87,0,2,False,2025-05-24,33,91.0,2025-05-23,123.31,9.8,9.7,0.0,9.8,9.687,10.7692,1
2025-04-21,QQQ,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,-15.03,0.697,1.039,1.387,89.1,60.0,0,34.65,0,2,False,2025-05-24,33,398.91,2025-05-23,509.24,4.9505,4.802,0.0,4.9505,4.789,1.241,1
2025-04-21,QQQ,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,-15.03,0.697,1.039,1.387,89.1,60.0,0,34.65,0,2,False,2025-05-24,33,433.0,2025-05-23,509.24,17.055,16.97,0.0,17.055,16.957,3.9388,1
2025-04-21,SBUX,Consumer,modeled_20d,False,,,,,,20,AVOID,DANGER,-4.36,0.925,1.166,1.159,87.5,68.3,0,53.95,0,2,False,2025-05-24,33,69.4,2025-05-23,82.71,1.4732,1.429,0.0,1.4732,1.416,2.1228,1
2025-04-21,SBUX,Consumer,real_atm,False,,,,,,20,AVOID,DANGER,-4.36,0.925,1.166,1.159,87.5,68.3,0,53.95,0,2,False,2025-05-24,33,80.0,2025-05-23,82.71,4.85,4.45,0.0,4.85,4.437,6.0625,1
2025-04-21,SPY,Index,modeled_20d,False,,,,,,24,NO EDGE,NORMAL,-14.0,0.681,1.042,1.41,89.4,58.7,0,29.93,0,2,False,2025-05-24,33,478.33,2025-05-23,579.11,4.9847,4.8352,0.0,4.9847,4.8222,1.0421,1
2025-04-21,SPY,Index,real_atm,False,,,,,,24,NO EDGE,NORMAL,-14.0,0.681,1.042,1.41,89.4,58.7,0,29.93,0,2,False,2025-05-24,33,514.0,2025-05-23,579.11,17.57,17.51,0.0,17.57,17.497,3.4183,1
2025-04-21,TLT,Fixed Income,modeled_20d,False,,,,,,30,NO EDGE,NORMAL,3.8,1.216,1.037,1.361,93.5,76.1,0,21.37,0,2,False,2025-05-24,33,81.64,2025-05-23,84.55,0.5696,0.5525,0.0,0.5696,0.5395,0.6977,1
2025-04-21,TLT,Fixed Income,real_atm,False,,,,,,30,NO EDGE,NORMAL,3.8,1.216,1.037,1.361,93.5,76.1,0,21.37,0,2,False,2025-05-24,33,86.0,2025-05-23,84.55,2.135,2.11,1.45,0.685,0.647,0.7965,1
2025-04-21,TSLA,Consumer,modeled_20d,False,,,,,,23,NO EDGE,CAUTION,-29.52,0.734,1.055,1.135,84.4,58.5,0,81.35,0,2,False,2025-05-24,33,190.8,2025-05-23,339.34,6.8156,6.6112,0.0,6.8156,6.5982,3.5721,1
2025-04-21,TSLA,Consumer,real_atm,False,,,,,,23,NO EDGE,CAUTION,-29.52,0.734,1.055,1.135,84.4,58.5,0,81.35,0,2,False,2025-05-24,33,225.0,2025-05-23,339.34,19.95,19.85,0.0,19.95,19.837,8.8667,1
2025-04-21,UBER,Tech,modeled_20d,False,,,,,,23,NO EDGE,CAUTION,0.37,1.007,1.06,1.166,87.5,61.6,0,54.69,0,2,False,2025-05-24,33,64.36,2025-05-23,87.75,1.3898,1.3481,0.0,1.3898,1.3351,2.1594,1
2025-04-21,UBER,Tech,real_atm,False,,,,,,23,NO EDGE,CAUTION,0.37,1.007,1.06,1.166,87.5,61.6,0,54.69,0,2,False,2025-05-24,33,73.0,2025-05-23,87.75,4.725,4.45,0.0,4.725,4.437,6.4726,1
2025-04-21,WMT,Consumer,modeled_20d,False,,,,,,25,NO EDGE,CAUTION,-4.23,0.901,1.059,1.265,93.3,63.9,0,38.7,0,2,False,2025-05-24,33,84.36,2025-05-23,96.34,1.1957,1.1598,0.0,1.1957,1.1468,1.4173,1
2025-04-21,WMT,Consumer,real_atm,False,,,,,,25,NO EDGE,CAUTION,-4.23,0.901,1.059,1.265,93.3,63.9,0,38.7,0,2,False,2025-05-24,33,92.0,2025-05-23,96.34,4.2,3.9,0.0,4.2,3.887,4.5652,1
2025-04-21,XLE,Sector ETF,modeled_20d,False,,,,,,26,NO EDGE,NORMAL,-13.72,0.732,1.0,1.158,89.1,50.8,0,37.54,0,0,False,2025-05-24,33,72.64,2025-05-23,81.99,0.9926,0.9628,0.0,0.9926,0.9498,1.3665,1
2025-04-21,XLE,Sector ETF,real_atm,False,,,,,,26,NO EDGE,NORMAL,-13.72,0.732,1.0,1.158,89.1,50.8,0,37.54,0,0,False,2025-05-24,33,79.0,2025-05-23,81.99,3.385,2.32,0.0,3.385,2.307,4.2848,1
2025-04-21,XLF,Sector ETF,modeled_20d,False,,,,,,26,NO EDGE,NORMAL,-9.76,0.75,1.0,1.14,87.0,50.2,0,29.35,0,0,False,2025-05-24,33,42.55,2025-05-23,50.05,0.4337,0.4207,0.0,0.4337,0.4077,1.0192,1
2025-04-21,XLF,Sector ETF,real_atm,False,,,,,,26,NO EDGE,NORMAL,-9.76,0.75,1.0,1.14,87.0,50.2,0,29.35,0,0,False,2025-05-24,33,45.5,2025-05-23,50.05,1.41,1.03,0.0,1.41,1.017,3.0989,1
2025-04-21,XLV,Sector ETF,modeled_20d,False,,,,,,23,NO EDGE,NORMAL,-2.99,0.885,1.0,1.239,82.2,40.9,0,23.12,0,0,False,2025-05-24,33,125.34,2025-05-23,130.34,0.9611,0.9323,0.0,0.9611,0.9193,0.7668,1
2025-04-21,XLV,Sector ETF,real_atm,False,,,,,,23,NO EDGE,NORMAL,-2.99,0.885,1.0,1.239,82.2,40.9,0,23.12,0,0,False,2025-05-24,33,133.0,2025-05-23,130.34,3.72,2.34,2.66,1.06,-0.333,0.797,1
2025-04-21,XOM,Energy,modeled_20d,False,,,,,,30,NO EDGE,NORMAL,-6.46,0.844,0.944,1.162,84.4,51.9,0,34.96,0,2,False,2025-05-24,33,96.96,2025-05-23,103.03,1.2152,1.1788,0.0,1.2152,1.1658,1.2533,1
2025-04-21,XOM,Energy,real_atm,False,,,,,,30,NO EDGE,NORMAL,-6.46,0.844,0.944,1.162,84.4,51.9,0,34.96,0,2,False,2025-05-24,33,105.0,2025-05-23,103.03,4.525,4.3,1.97,2.555,2.317,2.4333,1
2025-04-22,AAPL,Tech,modeled_20d,False,,,,,,21,NO EDGE,NORMAL,-25.36,0.619,1.035,1.359,78.7,45.7,0,41.25,0,2,False,2025-05-24,32,181.58,2025-05-23,195.27,2.7327,2.6507,0.0,2.7327,2.6377,1.5049,1
2025-04-22,AAPL,Tech,real_atm,False,,,,,,21,NO EDGE,NORMAL,-25.36,0.619,1.035,1.359,78.7,45.7,0,41.25,0,2,False,2025-05-24,32,200.0,2025-05-23,195.27,9.75,9.0,4.73,5.02,4.257,2.51,1
2025-04-22,AMZN,Consumer,modeled_20d,False,,,,,,21,NO EDGE,CAUTION,-8.61,0.849,1.11,1.32,87.0,60.8,0,48.46,0,2,False,2025-05-24,32,155.07,2025-05-23,200.99,2.8365,2.7514,0.0,2.8365,2.7384,1.8292,1
